id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
181936,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 19 Jan 1989 ""TROOPS HUNT FOR STRIKE ORGANISERS AMID GROWING UNREST",,,,police spokesman,2,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1989-01-19,1989-01-19,0,2,0,0,2,2,2
181322,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"St. Louis Post-Dispatch 28 Jan 1989 ""GUERRILLA ATTACKS KILL THREE IN PERU",,,,police spokesman,1,Subtanjalla town,Ica department,Ica Province,-14.01889,-75.75806,POINT (-75.758060 -14.018890),108929,Peru,135,PER,Americas,1,1,1989-01-26,1989-01-26,1,0,1,0,2,2,2
185687,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-01-27,,,,police,1,Ica town,Ica department,Ica Province,-14.06777,-75.72861,POINT (-75.728610 -14.067770),108929,Peru,135,PER,Americas,1,1,1989-01-26,1989-01-26,0,0,1,0,1,1,1
181942,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 31 Jan 1989 ""GUERRILLAS KILL SEVEN IN MASSACRE.",,,,police spokesman,1,San José town,Puno department,Azángaro Province,-14.682284,-70.160365,POINT (-70.160365 -14.682284),108220,Peru,135,PER,Americas,1,1,1989-01-29,1989-01-29,0,0,0,7,7,7,7
185693,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-01-30,,,,police,1,Chilca town,Junín department,Huancayo Province,-12.079164,-75.202157,POINT (-75.202157 -12.079164),111810,Peru,135,PER,Americas,1,1,1989-01-29,1989-01-29,0,0,0,0,0,0,1
185694,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-01-30,,,,police,5,Quinua district,Ayacucho department,Huamanga Province,-13.05794,-74.13286,POINT (-74.132860 -13.057940),110372,Peru,135,PER,Americas,1,1,1989-01-29,1989-01-29,0,0,1,0,1,1,1
185647,1989,0,1989,1989,3,649,Government of Peru - Civilians,1116,Government of Peru - Civilians,21,135.0,Government of Peru,1,,Civilians,-1,Reuters 1989-08-22,,,,Amnesty International,3,Ucayali Province,Loreto department,Ucayali Province,-7.16667,-75.25,POINT (-75.250000 -7.166670),119010,Peru,135,PER,Americas,1,4,1989-02-01,1989-02-28,0,0,0,0,0,0,24
185716,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""Reuters News,1989-02-23,REBELS KILL 11 PEOPLE, BLACK OUT LIMA.""",Reuters News,1989-02-23,"REBELS KILL 11 PEOPLE, BLACK OUT LIMA.",military sources,1,Huarhua village,Ayacucho department,Parinacochas Province,-15.0776,-73.77518,POINT (-73.775180 -15.077600),107493,Peru,135,PER,Americas,1,2,1989-02-18,1989-02-19,0,0,5,0,5,5,5
176010,1989,0,1989,1989,2,13440,MRTA - Sendero Luminoso,14392,MRTA - Sendero Luminoso,751,,MRTA,750,,Sendero Luminoso,1,"""Reuters,1989-02-24,REBELS KILL 29 PEOPLE IN GUERRILLA UPSURGE""",Reuters,1989-02-24,REBELS KILL 29 PEOPLE IN GUERRILLA UPSURGE, police,1,Pariahuanca village,Junín department,Huancayo Province,-12.02629,-74.85126,POINT (-74.851260 -12.026290),111811,Peru,135,PER,Americas,1,1,1989-02-19,1989-02-19,2,1,0,0,3,3,3
185717,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-02-24,,,,police,2,Huichinga village,Ayacucho department,Cangallo Province,-13.56173,-74.6715,POINT (-74.671500 -13.561730),109651,Peru,135,PER,Americas,1,1,1989-02-19,1989-02-19,0,0,0,0,0,0,6
181943,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"St. Louis Post-Dispatch 5 March 1989 ""PEASANTS IN PERU REPORT MASSACRE BY GUERRILLAS",,,,military spokesman,1,Canayre town,Ayacucho department,Huanta Province,-12.282664,-74.02487,POINT (-74.024870 -12.282664),111812,Peru,135,PER,Americas,1,1,1989-02-27,1989-02-27,0,0,0,37,37,37,39
182011,1989,1,1989,1989,1,292,Peru:Government,632,Government of Peru - MRTA,21,135.0,Government of Peru,751,,MRTA,-1,"R 27 March 1989 ""REBELS KILL POLICEMAN IN NEW WAVE OF ATTACKS.",,,,police spokesman,1,Huancayo town,Junín department,Huancayo Province,-12.06513,-75.20486,POINT (-75.204860 -12.065130),111810,Peru,135,PER,Americas,1,1,1989-03-03,1989-03-03,0,2,0,0,2,2,2
182012,1989,1,1989,1989,1,292,Peru:Government,632,Government of Peru - MRTA,21,135.0,Government of Peru,751,,MRTA,-1,"The Globe and Mail 15 March 1989 ""AROUND THE WORLD 23 die in attack on Andean police station",,,,police spokesman,1,Pichanaki village,Junín department,Chanchamayo Province,-10.926581,-74.874554,POINT (-74.874554 -10.926581),113971,Peru,135,PER,Americas,1,1,1989-03-13,1989-03-13,3,20,0,0,23,23,23
181944,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Globe and Mail 18 March 1989 ""AROUND THE WORLD Presumed Maoist rebels kill Peruvian politician",,,,police spokesman,1,Cangallo town,Ayacucho department,Cangallo Province,-13.62861,-74.14389,POINT (-74.143890 -13.628610),109652,Peru,135,PER,Americas,1,1,1989-03-16,1989-03-16,1,0,0,0,1,1,1
182013,1989,1,1989,1989,1,292,Peru:Government,632,Government of Peru - MRTA,21,135.0,Government of Peru,751,,MRTA,-1,"R 27 March 1989 ""REBELS KILL POLICEMAN IN NEW WAVE OF ATTACKS.",,,,police spokesman,1,Huancayo town,Junín department,Huancayo Province,-12.06513,-75.20486,POINT (-75.204860 -12.065130),111810,Peru,135,PER,Americas,1,1,1989-03-26,1989-03-26,1,0,0,0,1,1,1
181947,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 29 March 1989 ""POLICE CLASH WITH REBELS AND DRUG RUNNERS, 13 KILLED."" /Television Peruana (Lima) on 28th March 1989 /Latin American Andean Group Report 22 June 1989 ""Anti-subversion policy criticised; Military complain of ed strategy and budget constraints.",,,,police spokesman / Interior Ministry communique,1,Uchiza town,San Martín department,Tocache Province,-8.45917,-76.46333,POINT (-76.463330 -8.459170),117568,Peru,135,PER,Americas,1,1,1989-03-27,1989-03-27,24,0,3,0,27,27,27
181948,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Globe and Mail 1 April 1989 ""Peruvian guerrillas slay 26 villagers in raid before dawn",,,,police spokesman,1,Carhua Pampa village,Huancavelica department,Angaraes Province,-12.920553,-74.637975,POINT (-74.637975 -12.920553),111091,Peru,135,PER,Americas,1,1,1989-03-31,1989-03-31,0,0,0,26,26,26,26
185730,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,Reuters 1989-04-04,,,,police,4,Huancavelica department,Huancavelica department,,-13.0,-75.0,POINT (-75.000000 -13.000000),111091,Peru,135,PER,Americas,1,1,1989-04-03,1989-04-03,0,0,0,10,10,10,10
181344,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 8 April 1989 ""SIX WOUNDED IN LIMA BOMBING.",,,,Police spokesman,5,Andean highlands,,,-12.47,-75.6,POINT (-75.600000 -12.470000),111809,Peru,135,PER,Americas,1,1,1989-04-08,1989-04-08,2,0,0,0,2,2,2
181357,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 10 April 1989 ""40 GUERRILLAS KILLED IN THREE CLASHES IN PERU",,,,,5,Mantaro river,,,-12.262778,-73.978889,POINT (-73.978889 -12.262778),111813,Peru,135,PER,Americas,1,1,1989-04-08,1989-04-08,0,5,0,0,5,5,5
181949,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Globe and Mail 10 April 1989 ""AROUND THE WORLD Army kills 20 leftists in central Peru",,,,military spokesman,5,Alto Huallaga Valley,,,-8.9,-76.0,POINT (-76.000000 -8.900000),116849,Peru,135,PER,Americas,1,1,1989-04-09,1989-04-09,3,20,0,0,23,23,23
182020,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 13 April 1989 ""REBELS KILL 10 VILLAGERS, STRIKES SPREAD",,,,police spokesman,4,Ayacucho department,Ayacucho department,,-14.0,-74.25,POINT (-74.250000 -14.000000),109652,Peru,135,PER,Americas,1,1,1989-04-10,1989-04-10,0,0,0,10,10,10,10
181371,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 14 April 1989 ""RUMOURS OF NEGOTIATING TO BUY SOVIET HELICOPTERS.",,,,Police spokesman,1,Coracora town,Ayacucho department,Parinacochas Province,-15.017705,-73.781101,POINT (-73.781101 -15.017705),107493,Peru,135,PER,Americas,1,2,1989-04-12,1989-04-13,0,3,0,0,3,3,3
185743,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-04-18,,,,"Austria's ambassador in Lima, local news reports",1,Pucallpa town,Loreto department,Ucayali Province,-8.37915,-74.55387,POINT (-74.553870 -8.379150),117571,Peru,135,PER,Americas,1,1,1989-04-16,1989-04-16,0,0,1,0,1,1,1
181381,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 19 April 1989 ""TROOPS RAID UNIVERSITIES, DETAIN REBEL SUSPECTS.",,,,police spokesman,1,Santa Rosa town,Ayacucho department,La Mar Province,-12.687464,-73.736466,POINT (-73.736466 -12.687464),111093,Peru,135,PER,Americas,1,1,1989-04-18,1989-04-18,0,0,0,4,4,4,4
185745,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-04-21,,,,police,4,Ayacucho department,Ayacucho department,,-14.0,-74.25,POINT (-74.250000 -14.000000),109652,Peru,135,PER,Americas,1,1,1989-04-19,1989-04-19,0,0,0,0,0,0,1
185958,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,Reuters 1989-04-28,,,,police,1,Cangallo town,Ayacucho department,Cangallo Province,-13.62861,-74.14389,POINT (-74.143890 -13.628610),109652,Peru,135,PER,Americas,1,1,1989-04-26,1989-04-26,0,0,0,0,0,0,3
181950,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 7 May 1989 ""GARCIA RUSHES HOME TO PERU AFTER CONGRESSMAN KILLED."" / R 28 April 1989 ""LEFTIST CONGRESSMAN KILLED BY GUERRILLAS IN PERU.",,,,police spokesman,2,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1989-04-27,1989-04-27,1,0,0,0,1,1,1
185752,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,Reuters 1989-04-28,,,,police,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1989-04-27,1989-04-27,0,0,0,0,0,0,1
182014,1989,1,1989,1989,1,292,Peru:Government,632,Government of Peru - MRTA,21,135.0,Government of Peru,751,,MRTA,-1,"The Globe and Mail 29 April 1989 ""AROUND THE WORLD 77 rebels killed by troops in Peru"" /Finanical Times 3 May 1989 ""Terrorist Attacks Intensify In Peru",,,,Gov spokesman,5,Molinos district,Junín department,Jauja Province,-11.73821,-75.444669,POINT (-75.444669 -11.738210),112530,Peru,135,PER,Americas,1,1,1989-04-28,1989-04-28,6,77,0,0,66,83,83
181951,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 2 May 1989 ""PERUVIAN TROOPS KILL 15 REBELS IN ANDEAN OFFENSIVE",,,,Army statement,2,Vischongo town,Ayacucho department,Vilcas Huamán Province,-13.58917,-73.99444,POINT (-73.994440 -13.589170),109653,Peru,135,PER,Americas,1,1,1989-05-01,1989-05-01,1,15,0,0,16,16,16
181952,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 7 May 1989 ""GARCIA RUSHES HOME TO PERU AFTER CONGRESSMAN KILLED.",,,,police spokesman,2,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1989-05-06,1989-05-06,1,0,0,0,1,1,1
181953,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 9 May 1989 ""PERUVIAN MINING FIRMS DEMAND MILITARY PROTECTION",,,,Police spokesman,2,Chicrin town,Pasco department,Pasco Province,-10.575253,-76.19214,POINT (-76.192140 -10.575253),113968,Peru,135,PER,Americas,1,1,1989-05-07,1989-05-07,2,0,0,1,3,3,3
181824,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 27 July 1991 ""SUSPECTED MAOIST GUERRILLAS KILL THREE POLICEMEN.",,,,police spokesman,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1991-07-26,1991-07-26,3,0,0,0,3,3,3
181955,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Latin American Andean Group Report 22 June 1989 ""Anti-subversion policy criticised; Military complain of ed strategy and budget constraints.",,,,,4,Ayacucho department,Ayacucho department,,-14.0,-74.25,POINT (-74.250000 -14.000000),109652,Peru,135,PER,Americas,1,1,1989-05-15,1989-05-15,14,0,0,0,14,14,14
181956,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 17 May 1989 ""PERU'S SECURITY FORCES BRACE FOR GUERRILLA ATTACKS.",,,,Police spokesman,5,Alto Huallaga Valley,,,-8.9,-76.0,POINT (-76.000000 -8.900000),116849,Peru,135,PER,Americas,1,1,1989-05-16,1989-05-16,9,0,0,0,9,9,9
181954,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Latin American Andean Group Report 22 June 1989 ""Anti-subversion policy criticised; Military complain of ed strategy and budget constraints.",,,,,4,Apurímac department,Apurímac department,,-14.0,-73.0,POINT (-73.000000 -14.000000),109655,Peru,135,PER,Americas,1,1,1989-05-17,1989-05-17,50,0,0,0,50,50,50
185521,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-05-18,,,,police,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1989-05-17,1989-05-17,0,0,1,0,1,1,1
185535,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-06-27,,,,Reuters,1,Olleros town,Ancash department,Huaraz Province,-9.63333,-77.48333,POINT (-77.483330 -9.633330),115406,Peru,135,PER,Americas,1,1,1989-05-24,1989-05-24,0,0,1,0,1,1,1
185512,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,2,"""Reuters News,1989-06-03,PERUVIAN LEFTIST GUERRILLAS KILL JOURNALIST, LLAMA EXPERT."";""The Globe and mail,1989-06-02,Journalist, agronomist killed by rebels in Peru
CR 	Associated Press""",Reuters News;The Globe and mail,1989-06-03;1989-06-02,"PERUVIAN LEFTIST GUERRILLAS KILL JOURNALIST, LLAMA EXPERT.;Journalist, agronomist killed by rebels in Peru
CR 	Associated Press",police,2,Huancavelica town,Huancavelica department,Huancavelica Province,-12.78261,-74.97266,POINT (-74.972660 -12.782610),111091,Peru,135,PER,Americas,1,1,1989-06-01,1989-06-01,0,0,2,0,2,2,2
181962,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Globe and Mail 6 June 1989 ""AROUND THE WORLD Rebels kill police in Peru ambush",,,,police spokesman,2,Tingo María town,Huánuco department,Leoncio Prado Province,-9.29616,-75.99831,POINT (-75.998310 -9.296160),116129,Peru,135,PER,Americas,1,1,1989-06-04,1989-06-04,5,7,0,0,12,12,12
181963,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 10 June 1989 ""PERUVIAN REBELS SWEEP THROUGH VILLAGES, KILL 25.",,,,,1,Aucayacu town,Huánuco department,Leoncio Prado Province,-8.93139,-76.11315,POINT (-76.113150 -8.931390),116848,Peru,135,PER,Americas,1,1,1989-06-08,1989-06-08,1,0,0,0,1,1,1
229092,1989,0,1989,1989,3,649,Government of Peru - Civilians,1116,Government of Peru - Civilians,21,135.0,Government of Peru,1,,Civilians,1,"""Amnesty International,1989-09-30,PERU: HUMAN RIGHTS VIOLATIONS DIRECTED AGAINST PEASANT COMMUNITIES""",Amnesty International,1989-09-30,PERU: HUMAN RIGHTS VIOLATIONS DIRECTED AGAINST PEASANT COMMUNITIES,Amnesty Report,3,Lucanas Province,Ayacucho department,Lucanas Province,-14.5,-74.333333,POINT (-74.333333 -14.500000),108932,Peru,135,PER,Americas,1,1,1989-06-13,1989-06-13,0,0,4,0,4,4,4
181970,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 17 June 1989 ""NO DIALOGUE WITH REBELS, SAYS PERU'S CATHOLIC PRIMATE.",,,,Police spokesman,5,Andean highlands,,,-12.47,-75.6,POINT (-75.600000 -12.470000),111809,Peru,135,PER,Americas,1,1,1989-06-15,1989-06-15,2,0,0,0,2,2,2
181966,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 16 June 1989 ""PERUVIAN REBELS KILL FOURTH MAYOR IN COCAINE REGION.",,,,Police spokesman,1,Tingo María town,Huánuco department,Leoncio Prado Province,-9.29616,-75.99831,POINT (-75.998310 -9.296160),116129,Peru,135,PER,Americas,1,1,1989-06-15,1989-06-15,1,0,0,0,1,1,1
185534,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-06-17,,,,police,5,Andean highlands,,,-12.47,-75.6,POINT (-75.600000 -12.470000),111809,Peru,135,PER,Americas,1,1,1989-06-15,1989-06-15,0,0,1,0,1,1,1
181972,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 21 June 1989 ""PERUVIAN TROOPS KILL 20 GUERRILLAS IN JUNGLE CLASH.",,,,Police spokesman,2,Ayacucho town,Ayacucho department,Huamanga Province,-13.15878,-74.22321,POINT (-74.223210 -13.158780),110372,Peru,135,PER,Americas,1,1,1989-06-20,1989-06-20,5,0,0,0,5,5,5
181413,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 30 July 1989 ""PERUVIAN FORCES KILLED 110 REBELS, ARMY SAYS.",,,,military spokesman,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,2,5,1989-06-20,1989-07-30,0,59,0,0,59,59,59
181975,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 25 June 1989 ""PERUVIAN REBELS KILL POLICEMAN, ARMY MAJOR.",,,,Police spokesman,2,Andamarca village,Ayacucho department,Huamanga Province,-13.23615,-74.22023,POINT (-74.220230 -13.236150),110372,Peru,135,PER,Americas,1,1,1989-06-23,1989-06-23,1,0,0,0,1,1,1
181976,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 27 June 1989 ""FORTY-TWO MAOIST GUERRILLAS KILLED IN CLASH IN PERU.",,,,Military sources,2,Pampa Coris village,Ayacucho department,Huanta Province,-12.51488,-74.37084,POINT (-74.370840 -12.514880),111092,Peru,135,PER,Americas,1,1,1989-06-25,1989-06-25,0,42,0,0,42,42,42
229093,1989,0,1989,1989,3,649,Government of Peru - Civilians,1116,Government of Peru - Civilians,21,135.0,Government of Peru,1,,Civilians,1,"""Amnesty International,1989-09-30,PERU: HUMAN RIGHTS VIOLATIONS DIRECTED AGAINST PEASANT COMMUNITIES""",Amnesty International,1989-09-30,PERU: HUMAN RIGHTS VIOLATIONS DIRECTED AGAINST PEASANT COMMUNITIES,Amnesty report,3,Lucanas Province,Ayacucho department,Lucanas Province,-14.5,-74.333333,POINT (-74.333333 -14.500000),108932,Peru,135,PER,Americas,1,1,1989-06-26,1989-06-26,0,0,3,0,3,3,3
