Cod,title,year,Decade,lifetime_gross,ratingInteger,ratingCount,duration,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
L002909,FINAL ANALYSIS,1992,1990s,28590665,6,9272,7440,0,0,23,14,45,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
L002910,FOREVER YOUNG,1992,1990s,55956187,6,30081,6120,0,0,32,165,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
L002911,THE HAND THAT ROCKS THE CRADLE,1992,1990s,88036683,7,24501,6600,5,6,23,171,99,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002912,HELLRAISER III: HELL ON EARTH,1992,1990s,12534961,5,16170,5580,1,6,11,16,136,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L002913,HOME ALONE 2: LOST IN NEW YORK,1992,1990s,173585516,6,136108,7200,3,2,36,79,173,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002914,HONEYMOON IN VEGAS,1992,1990s,35208854,6,12746,5760,0,1,36,54,42,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
L002915,HOWARDS END,1992,1990s,26126837,8,18383,8400,28,31,24,142,82,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002916,THE LAST OF THE MOHICANS,1992,1990s,75505856,8,91664,6720,5,12,42,165,365,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002917,THE LAWNMOWER MAN,1992,1990s,32100816,5,24187,6420,0,0,37,66,90,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
L002918,MEDICINE MAN,1992,1990s,45500797,6,15233,6360,0,0,13,2,53,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002919,MEMOIRS OF AN INVISIBLE MAN,1992,1990s,14358033,6,14473,5940,0,0,12,29,57,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
L002920,THE MIGHTY DUCKS,1992,1990s,50752337,6,34934,6000,0,0,24,139,41,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002921,NEWSIES,1992,1990s,2819485,7,13895,7260,1,5,27,170,239,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
L002922,OUT ON A LIMB,1992,1990s,1659542,5,1199,5580,1,0,9,2,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002923,PASSENGER 57,1992,1990s,44065653,6,30868,5040,0,0,39,91,92,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002924,THE PLAYER,1992,1990s,21706101,8,35469,7440,31,12,47,156,135,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002925,POISON IVY,1992,1990s,1829804,5,11569,5400,0,0,15,37,60,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002926,PRELUDE TO A KISS,1992,1990s,20006730,6,5810,6300,0,0,13,36,34,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002927,RAISING CAIN,1992,1990s,21370057,6,8330,5460,0,0,25,30,73,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002928,A RIVER RUNS THROUGH IT,1992,1990s,43440294,7,34265,7380,4,6,59,132,123,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002929,SINGLE WHITE FEMALE,1992,1990s,48017402,6,20251,6420,1,1,21,323,75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002930,SINGLES,1992,1990s,18471850,7,19369,5940,0,0,19,103,77,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002931,SISTER ACT,1992,1990s,139605150,6,50964,6000,7,5,25,189,91,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L002932,STOP! OR MY MOM WILL SHOOT,1992,1990s,28411210,4,27016,5220,3,0,8,3,61,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002933,TOYS,1992,1990s,23278931,5,22986,7080,0,9,27,88,144,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002934,UNDER SIEGE,1992,1990s,83563139,6,51055,6180,2,1,38,294,166,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002935,WHITE MEN CAN'T JUMP,1992,1990s,76253806,7,47665,6900,0,0,24,71,63,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L000067,GROUNDHOG DAY,1993,1990s,70906973,8,309177,6060,6,7,55,1237,542,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000068,IN THE NAME OF THE FATHER,1993,1990s,25096862,8,74591,7980,9,15,25,318,139,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L000069,SCHINDLER'S LIST,1993,1990s,96065768,9,599579,11700,70,25,52,857,1095,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000178,MRS. DOUBTFIRE,1993,1990s,219195243,7,124836,7500,9,6,38,363,204,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000179,TRUE ROMANCE,1993,1990s,12281551,8,130834,7200,1,6,39,921,424,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L000184,TOMBSTONE,1993,1990s,56505065,8,75804,7800,0,0,50,294,423,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000244,GETTYSBURG,1993,1990s,10769960,8,19124,16260,0,0,35,59,244,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L000252,A BRONX TALE,1993,1990s,17287898,8,78459,7260,1,2,31,86,176,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000266,CARLITO'S WAY,1993,1990s,36948322,8,132330,8640,1,2,55,114,263,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000308,PHILADELPHIA,1993,1990s,77446440,8,143684,7500,11,14,58,670,236,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000380,RUDY,1993,1990s,22750363,8,33458,6840,2,1,23,118,146,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L000462,JURASSIC PARK,1993,1990s,402453882,8,374251,7620,21,16,108,4712,767,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L000550,HEART AND SOULS,1993,1990s,16589540,7,11026,6240,1,10,23,14,67,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000559,WHAT'S EATING GILBERT GRAPE,1993,1990s,10032765,8,133918,7080,7,1,22,160,266,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000578,FALLING DOWN,1993,1990s,40903593,8,111160,6780,1,2,28,288,356,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L000621,THE PIANO,1993,1990s,40157856,8,53039,7260,64,30,35,481,228,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
L000692,FIRE IN THE SKY,1993,1990s,19885552,7,12444,6540,0,0,12,68,85,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L000837,STRIKING DISTANCE,1993,1990s,24107867,6,28372,6120,0,0,40,25,78,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L001179,THE BEVERLY HILLBILLIES,1993,1990s,44029386,5,12151,5520,0,0,7,6,59,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001180,CLIFFHANGER,1993,1990s,84049211,6,76537,6720,1,7,57,281,154,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L001181,THE DARK HALF,1993,1990s,10611160,6,9795,7320,3,4,25,55,63,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
L001182,DAVE,1993,1990s,63270710,7,35314,6600,2,4,42,25,110,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001183,DAZED AND CONFUSED,1993,1990s,7993039,8,89248,6120,0,0,24,792,371,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001184,DENNIS THE MENACE,1993,1990s,51270765,5,33995,5640,3,2,26,111,51,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001185,DRAGON: THE BRUCE LEE STORY,1993,1990s,35113743,7,17858,7200,1,2,19,42,84,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001186,ERNEST RIDES AGAIN,1993,1990s,1450029,5,1356,5760,0,0,0,0,17,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001187,FATAL INSTINCT,1993,1990s,7839327,6,4752,5460,0,0,15,2,45,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L001188,THE FIRM,1993,1990s,158348367,7,69767,9240,2,4,32,283,126,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
L001189,FREE WILLY,1993,1990s,77698625,6,38323,6720,7,2,43,193,50,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001190,THE FUGITIVE,1993,1990s,183875760,8,177341,7800,12,23,56,418,252,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001191,HOMEWARD BOUND: THE INCREDIBLE JOURNEY,1993,1990s,41833324,7,25856,5040,0,0,37,19,68,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001192,IN THE LINE OF FIRE,1993,1990s,102314823,7,62255,7680,2,11,36,207,128,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001193,LAST ACTION HERO,1993,1990s,50016394,6,86277,7800,1,14,33,228,245,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001194,LEPRECHAUN,1993,1990s,8556940,5,13434,5520,0,0,18,226,149,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L001195,MALICE,1993,1990s,46405336,6,15413,6420,2,0,17,48,85,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
L001196,MANHATTAN MURDER MYSTERY,1993,1990s,11330911,7,22634,6240,0,3,17,55,80,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L001197,MATINEE,1993,1990s,9532895,7,5431,5940,1,0,17,78,51,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001198,MENACE II SOCIETY,1993,1990s,27912072,8,31608,5820,2,2,33,141,89,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001199,MUCH ADO ABOUT NOTHING,1993,1990s,22549338,8,31993,6660,5,6,51,562,156,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001200,LOADED WEAPON 1,1993,1990s,27979399,6,32494,5040,0,0,19,11,69,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001201,THE PELICAN BRIEF,1993,1990s,100768056,7,47900,8460,1,2,42,90,76,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L001202,THE PICKLE,1993,1990s,84471,4,455,6180,0,0,4,0,6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001203,THE PROGRAM,1993,1990s,23032565,6,6396,6720,0,0,20,13,31,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L001204,THE REMAINS OF THE DAY,1993,1990s,23237911,8,37996,8040,18,18,30,158,146,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001205,RISING SUN,1993,1990s,63179523,6,29033,7500,1,1,26,2,66,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L001206,ROBIN HOOD: MEN IN TIGHTS,1993,1990s,35739755,7,71228,6240,0,0,24,112,168,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
L001207,THE SANDLOT,1993,1990s,32434006,8,43689,6060,1,0,44,68,138,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001208,SEARCHING FOR BOBBY FISCHER,1993,1990s,7266383,8,20076,6540,5,7,9,49,76,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001209,SLEEPLESS IN SEATTLE,1993,1990s,126680884,7,98224,6300,4,10,73,504,207,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001210,SOMMERSBY,1993,1990s,50081992,6,13427,6840,2,0,25,18,48,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
L001211,THE THREE MUSKETEERS,1993,1990s,53898845,6,34548,6300,2,3,36,710,140,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001212,WAYNE'S WORLD 2,1993,1990s,48197805,6,49951,5700,0,0,34,39,75,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L001213,WE'RE BACK! A DINOSAUR'S STORY,1993,1990s,9317021,6,8099,4320,0,0,12,0,30,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001214,WEEKEND AT BERNIE'S II,1993,1990s,12741891,5,8884,5820,0,0,13,4,49,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001215,WHAT'S LOVE GOT TO DO WITH IT,1993,1990s,39100956,7,11255,7080,4,9,14,178,59,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L002936,ADDAMS FAMILY VALUES,1993,1990s,48919043,7,44622,5640,3,9,40,97,112,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002937,THE ADVENTURES OF HUCK FINN,1993,1990s,24103594,6,5640,6480,0,0,22,2,54,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002938,THE AGE OF INNOCENCE,1993,1990s,32255440,7,29931,8340,18,18,79,163,147,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002939,ALIVE,1993,1990s,36733909,7,31800,7200,1,1,19,79,102,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002940,THE BALLAD OF LITTLE JO,1993,1990s,543091,7,1074,7260,0,0,12,4,23,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
L002941,BEETHOVEN'S 2ND,1993,1990s,53443066,5,14959,5340,0,4,49,9,27,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002942,BOXING HELENA,1993,1990s,1796389,4,8389,6420,1,1,8,177,111,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
L002943,CONEHEADS,1993,1990s,21274717,5,36107,5280,0,0,11,41,65,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L002944,COOL RUNNINGS,1993,1990s,68856263,7,57395,5880,2,2,29,151,86,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002945,DEMOLITION MAN,1993,1990s,58055768,7,98796,6900,1,5,35,281,193,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L002946,GERONIMO: AN AMERICAN LEGEND,1993,1990s,18635620,6,5654,6900,1,1,39,9,46,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
L002947,GRUMPY OLD MEN,1993,1990s,70172621,7,29908,6180,1,0,36,130,74,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002948,HARD TARGET,1993,1990s,32589677,6,28974,5820,1,5,38,85,165,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002949,HOT SHOTS! PART DEUX,1993,1990s,38922972,7,52759,5160,1,0,21,0,92,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L002950,HOUSEHOLD SAINTS,1993,1990s,712418,7,715,7440,1,2,4,5,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002951,INDECENT PROPOSAL,1993,1990s,106614059,6,38585,7020,6,6,43,158,105,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002952,THE JOY LUCK CLUB,1993,1990s,32901136,8,11501,8340,3,4,18,86,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002953,KALIFORNIA,1993,1990s,2395231,7,36057,7020,4,4,37,59,145,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002954,KING OF THE HILL,1993,1990s,1214231,8,4823,6180,1,6,4,35,42,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002955,LOOK WHO'S TALKING NOW!,1993,1990s,10340263,4,19313,5760,0,0,32,8,28,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002956,MAD DOG AND GLORY,1993,1990s,11081586,6,14863,5820,0,0,32,21,55,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002957,MADE IN AMERICA,1993,1990s,44942695,5,10418,6660,0,0,19,209,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002958,THE MAN WITHOUT A FACE,1993,1990s,24760338,7,19276,6900,0,0,20,32,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002959,MAN'S BEST FRIEND,1993,1990s,12974636,5,2590,5820,1,4,5,34,33,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
L002960,THE METEOR MAN,1993,1990s,8016708,5,4352,6000,0,0,9,5,23,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002961,NAKED,1993,1990s,1769305,8,18510,7860,10,4,7,107,112,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002962,NEEDFUL THINGS,1993,1990s,15185672,6,13533,7200,1,5,15,28,75,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002963,NOWHERE TO RUN,1993,1990s,22189039,5,13730,5640,0,0,31,38,49,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002964,ONCE UPON A FOREST,1993,1990s,6582052,7,3134,4260,1,1,16,4,27,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002965,A PERFECT WORLD,1993,1990s,31130999,8,48161,8280,0,0,29,93,118,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002966,POETIC JUSTICE,1993,1990s,27515786,6,6679,6540,4,4,7,92,29,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002967,POINT OF NO RETURN,1993,1990s,30038362,6,17773,6540,0,0,28,110,111,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002968,THE REAL MCCOY,1993,1990s,6484246,5,5936,6300,0,0,6,8,12,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002969,RETURN OF THE LIVING DEAD III,1993,1990s,54207,6,8335,5820,3,0,11,27,123,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
L002970,ROBOCOP 3,1993,1990s,10696210,4,27327,6240,0,0,44,8,173,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002971,THE SECRET GARDEN,1993,1990s,31181347,7,23136,6060,3,5,36,78,82,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002972,SHADOWLANDS,1993,1990s,25842377,8,11562,7860,11,6,22,65,83,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002973,SISTER ACT 2: BACK IN THE HABIT,1993,1990s,57319029,5,29158,6420,1,2,3,25,78,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L002974,SIX DEGREES OF SEPARATION,1993,1990s,6405918,7,14546,6720,2,3,25,121,96,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L002975,SLIVER,1993,1990s,36300000,5,19150,6480,1,9,10,35,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
L002976,SNIPER,1993,1990s,18994653,6,17249,5880,0,0,19,22,48,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002977,SO I MARRIED AN AXE MURDERER,1993,1990s,11585483,6,24823,5580,0,0,33,68,114,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002978,SWING KIDS,1993,1990s,5632086,7,11927,6720,1,1,23,23,102,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L002979,TEENAGE MUTANT NINJA TURTLES III,1993,1990s,42273609,5,19662,5760,1,0,25,30,77,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002981,THE WAR ROOM,1993,1990s,901668,7,2387,5760,5,0,12,112,19,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003005,FREAKED,1993,1990s,29296,6,4206,5160,2,4,6,35,63,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L000070,FORREST GUMP,1994,1990s,330252182,9,799314,8520,38,46,56,1908,1133,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L000071,THE LION KING,1994,1990s,422783777,9,408078,5340,25,22,111,2908,542,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000072,PULP FICTION,1994,1990s,107928762,9,911042,9240,62,46,87,3824,1818,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L000073,THE SHAWSHANK REDEMPTION,1994,1990s,28341469,9,1183395,8520,15,15,66,1913,3046,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000214,QUIZ SHOW,1994,1990s,24822619,8,45526,7980,13,13,25,194,150,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000275,THE REF,1994,1990s,11439193,7,15840,5580,1,1,19,39,110,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000337,STARGATE,1994,1990s,71567262,7,123007,7260,6,5,67,271,232,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L000355,CLERKS,1994,1990s,3151130,8,153057,5520,4,6,26,1066,604,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000425,THE LITTLE RASCALS,1994,1990s,52125282,6,25736,4920,2,0,65,62,42,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L000531,THE SWAN PRINCESS,1994,1990s,9771658,6,13588,5400,1,7,34,10,49,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000549,THE HUDSUCKER PROXY,1994,1990s,2816518,7,55711,6660,2,3,17,114,205,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000664,THE CLIENT,1994,1990s,92115211,7,38338,7140,3,3,35,91,90,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L000717,THE WAR,1994,1990s,16928556,7,8759,7560,1,3,36,47,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
